	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 01:08:04 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-1.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             128     128  992724 3053774  9977956 10779307 9129573 3759450 7082197  3785961  9129573  3759450  3445772 9129573  9977956
             256       4  632056 1384034  3197509  3245838 2228578 1241598 2097948  1334162  2187712  1391207  1422540 3087188  3197509
             256       8  834424 1981783  5022044  5217259 3770085 1911233 3465855  2205688  3654598  2114473  2045979 4907284  5022044
             256      16  999940 2458168  6398720  6595234 5455847 2607399 4840911  2975955  5569035  2699161  2665657 6249745  6595234
             256      32 1108314 2911402  8271916  8815202 7314033 3245838 6398720  3756894  8024634  3368013  3245838 7965107  8534922
             256      64 1168627 3159869  9192546 10245071 8888172 3654598 7791708  4197489  9192546  4132864  3935921 8888172  9518507
             256     128 1185399 3236056  9778562 10245071 8815202 3810220 8024634  4117018  9518507  2509882  5428265 9434868  9434868
             256     256 1108314 3236056  9434868  9868433 9192546 3823789 8271916  3810220  9114515  3770085  3705040 9434868  9868433
             512       4  643189 1319250  3163620  3158966 2158696 1236455 2116152  1387437  2152206  1406520  1422357 3081897  3081897
             512       8  881269 1992458  4973263  5019764 3710197 1917728 3177664  2246778  3684733  2007358  1931527 4827914  4882800
             512      16 1040545 2509312  6395018  6491676 5278892 2584820 4973263  2991733  5164632  2449212  2622702 6246213  6414119
             512      32 1158418 2958758  8109658  8394979 7211022 3244885 6652558  3795443  8018812  3220553  3140488 7900804  8234036
             512      64 1221684 3239989  9510316  9681823 8665997 3684733 8018812  4271001  9859630  3259661  3604335 9145790  9510316
             512     128 1251589 3325278  9681823  9638369 8992598 3822466 8394979  4305250 10044089  3659616  4099771 9304292  9510316
             512     256 1264113 3325278  9510316  9638369 9304292 3822466 8562340  4091959  9304292  2486072  5566231 9304292  9468384
             512     512 1171691 3372274  9681823  9681823 9510316 3877684 8808176  3877684  9510316  3877684  3849877 9468384  9510316
            1024       4  655939 1406431  3170172  3179559 2173780 1214706 2056183  1391395  2155236  1436056  1429841 3094790  3103735
            1024       8  878171 2015654  5018624  5048117 3680961 1893052 3567824  2220992  3671521  1987669  2024203 4898425  4926518
            1024      16 1037480 2565989  6441107  6364746 5277632 2604895 5071963  3029305  5226256  2540189  2632033 6393168  6489770
            1024      32 1158358 3037876  8183918  8391792 7208671 3249318 6874084  3835457  7113161  3149251  3130886 8061038  8262639
            1024      64 1238168 3301774  9402175  9485232 8680108 3518141 8326715  4379019 10158253  3506651  3472628 9220512  9402175
            1024     128 1251882 3425544  9655828  9743447 9142007 3863055 8750850  4493556 10662628  3684119  3671521 9485232  9677584
            1024     256 1286378 3411938  9485232  9569770 9320560 3877004 8822754  4304412  9832672  4146499  4162573 9485232  9485232
            1024     512 1307923 3447541  9655828  9485232 9569770 3908759 9142007  4142499  9569770  2516377  5751117 9655828  9677584
            1024    1024 1256644 3518141  9832672  9832672 9765601 3966517 9381637  3999762  9743447  3999762  3970183 9765601  9855234
            2048       4  667759 1384623  3180508  3180508 2120026 1239027 2131071  1399968  2149199  1410543  1415424 3006831  3117032
            2048       8  893128 2039489  5006356  5044577 3723735 1880538 3618634  2248199  3579429  2066474  2060526 4923146  4945823
            2048      16 1061690 2589040  6459541  6225466 5264067 2605532 5107566  3020577  5032754  2639154  2622235 6440169  6185123
            2048      32 1185831 3080148  8292998  8398403 7262337 3282603 7042051  3771144  7183386  3121562  3102397 8159088  8325147
            2048      64 1261036 3379461  9472740  9525260 8713618 3723735 8498106  4385291  8531869  3423913  3250308 9308497  9483197
            2048     128 1267175 3489282  9621281  9653719 9179186 3899542 8325147  4623699 11015480  3500658  3512108 9567698  9567698
            2048     256 1306890 3368858  9525260  9610516 9359208 3908414 9149853  4358590  9697312  3669648  3580921 9525260  9567698
            2048     512 1320552 3494960  9752360  9610516 9610516 3931669 9431138  4338776  9697312  4138120  4231899 9708272  9752360
            2048    1024 1311078 3549844  9898453  9841749 9853037 3850597 9621281  4231899  9752360  2275596  4785996 9796850  9887060
            2048    2048 1216221 3592903  9841749  9708272 9796850 4031308 9664580  4056054  9808036  4056054  4063729 9853037  9853037
            4096       4  662042 1416335  3146031  3196965 2152378 1234469 2120237  1401773  2125746  1430129  1422786 3066297  3122019
            4096       8  900044 2056285  4934183  5075585 3703511 1910613 3643812  2209116  3673419  2024780  2040896 4958393  4875373
            4096      16 1073620 2594046  6358661  6565206 5095153 2576153 5057654  3035953  5257310  2612190  2627371 6490793  6532752
            4096      32 1194140 3122019  8077780  8447153 7274040 3205315 7138037  3886139  7209932  3114661  3107900 8292220  8409937
            4096      64 1259539 3425146  9614850  9679859 8480511 3717133 8625273  4510565  8806550  3407483  3402085 8981502  9636422
            4096     128 1263801 3491981  9593374  9636422 9183139 3945943 9062041  4633432  9144037  3368069  3436107 9158661  9524234
            4096     256 1308164 3522048  9571993  9636422 9042961 3945943 9292414  4485833 10089154  3351642  3462422 9593374  9593374
            4096     512 1327265 3512686  9773474  9818158 9679859 3957760 9593374  4380601  9685316  3647681  3753681 9435311  9801354
            4096    1024 1328189 3589754  9868918  9588020 9846293 4019805 9729195  4386193  9823772  3346419  3519162 9891647  9897345
            4096    2048 1311559 3611639  9868918  9846293 9868918 4052041 9751284  4205798  9823772  2058256  4132949 9287391  9920205
            4096    4096 1211487 3565171  9801354  9868918 9846293 3980686 9641830  4087714  9348033  4083827  4031124 9287391  9846293
            8192       4  653055 1389686  3223903  3319202 2226120 1219779 2175795  1383531  2194556  1422421  1413875 3186530  3206154
            8192       8  864421 2003505  4847725  4976927 3698251 1892388 3585187  2235098  3634487  2032302  2031220 4790946  4958254
            8192      16 1027325 2525373  6340832  6450345 5278962 2570527 5059743  3012742  5251529  2618123  2572066 6257686  6511465
            8192      32 1156862 2980079  7915520  8376734 7320230 3182693 7073098  3889573  7269124  3063783  3018299 8007759  8366536
            8192      64 1218136 3280853  9153307  9660279 8696894 3738897 8558256  4435342  8810628  3346356  3289963 9224572  9603578
            8192     128 1254884 3360100  9153307  9592853 8992799 3925120 8932018  4630813  9153307  3182398  3303247 9163071  9582152
            8192     256 1266167 3341150  9143564  9592853 9427042 3899284 9121717  4449702  9416708  3370979  3323375 9214676  9592853
            8192     512 1273818 3349292  9309549  9798016 9706673 3908154 9385840  4383287  9682056  3457825  3415886 9319649  9558162
            8192    1024 1273441 3356162  9416708  9919649 9682056 4000060 9492149  4413692  9845745  2989673  2949889 9352628  9845745
            8192    2048 1254517 3294063  9296954  9834473 9625100 4021596 9352628  4413692  9742452  2792156  2829870 8426036  9753515
            8192    4096 1210753 3178865  9080735  9750747 9638600 3884297 8992799  4166935  9536939  1971660  3411816 8507400  9603578
            8192    8192 1152477 2784463  8291831  8488485 8291831 3475663 7550253  3437759  7634130  3404716  3350271 7627351  8054689
           16384       4  643592 1238014  2791567  2944177 2100754 1139271 2035782  1384027  2057789  1318515  1254994 2758178  2885577
           16384       8  819857 1703979  4192306  4478938 3572662 1715807 3349097  2236102  3524833  1939649  1738729 4116712  4407975
           16384      16  962514 2071061  5304145  5718614 5097957 2269257 4432998  3029584  4870334  2389760  2303718 5738671  5893201
           16384      32 1059981 2598108  7192137  7393320 6948516 2892135 6646751  3870689  6883783  2880014  2682384 7192890  7367164
           16384      64 1123660 2797818  8154866  8363283 8432038 3323987 8075328  4501234  8333870  3130327  2879894 7961193  8341963
           16384     128 1150813 2905955  8102942  8359214 8696680 3474751 8355148  4695940  8627891  3115991  2889581 8094352  8402140
           16384     256 1175077 2895669  7896243  8372454 8673628 3521221 8528311  4532108  8692280  3124350  2892622 7903509  8329829
           16384     512 1183475 2885941  8111550  8480948 8997280 3521943 8682395  4447342  9092516  3140484  2898845 8123056  8380622
           16384    1024 1181949 2910632  8063011  8528311 9052988 3497031 8794623  4478938  9875182  2685948  2478270 8023471  8299648
           16384    2048 1154623 2765281  7278213  8155834 8855824 3363522 7884466  4421020  9852529  2190415  2132502 7298310  7961193
           16384    4096 1152744 2637092  7560891  7950141 7903509 3075686 7772108  4329929  9817340  2310224  2174405 6695973  7099261
           16384    8192 1101082 2295331  6635840  7120594 5931862 2613424 5849558  3507562  7323979  1878926  2722015 5767086  6192167
           16384   16384 1085241 2236102  4481274  4544696 4593300 2458234 4267811  2465201  4351866  2456038  2453495 4310645  4525840
           32768      64 1051537 2263904  6474477  6664415 6534193 2445889 6608021  4476575  6641229  2409949  2248092 6506969  6579865
           32768     128 1082991 2330903  6465644  6670885 6668296 2537796 7072886  4664512  6843953  2425815  2263420 6432659  6619797
           32768     256 1101257 2362679  6345638  6440195 6733966 2447762 6771457  4510364  6828312  2443888  2290045 6351797  6498969
           32768     512 1115125 2406405  6676394  6749509 6813756 2637892 7541312  4459436  7043886  2470998  2345582 6607703  6709312
           32768    1024 1122502 2426886  6875108  6832386 7146812 2657581 7278523  4502975  7375389  2041764  2095399 6781480  6742556
           32768    2048 1129819 2446978  6852484  6933375 6823566 2644083 7381727  4512289  9920664  2047605  1918177 6621073  6774461
           32768    4096 1124237 2429417  6730009  6897189 6971710 2644032 6914539  4475409  9776004  1918498  1895427 6506969  6641229
           32768    8192 1110440 2368297  6168768  6235376 6122600 2602527 5775035  3639628  7520679  2083298  1995605 5668098  6014621
           32768   16384 1075095 2234423  4238436  4282814 4244457 2406025 4086819  2528365  4167998  1650684  2589728 4137882  4234649
           65536      64 1043022 2235128  6555512  6571340 6163485 2390870 6353971  4499570  6285250  2275784  2250389 6517740  6601801
           65536     128 1069244 2299582  6458626  6536649 6286975 2482711 6550356  4671076  6363385  2287774  2259713 6479789  6531368
           65536     256 1091396 2349809  6380074  6416263 6291291 2547552 6576686  4521627  6416263  2318455  2288364 6361470  6398043
           65536     512 1105699 2391473  6614510  6653415 6621042 2598585 6921121  4473792  6706497  2334245  2328352 6574012  6633185
           65536    1024 1118841 2420641  6743847  6790662 6768757 2502921 7064307  4529077  6865973  2073457  2047937 6725038  6759103
           65536    2048 1116265 2431841  6741035  6804615 6812372 2656086 6869576  4535729  6896290  1813396  1877930 6692943  6750637
           65536    4096 1119716 2432035  6678471  6818794 6815919 2660714 6775096  4537900  9806279  1778456  1814749 6557545  6679769
           65536    8192 1097940 2371910  6060211  6409531 6195436 2602793 5544038  3694059  7359553  1750192  1771430 5901478  6159479
           65536   16384 1071378 2224420  4142359  4152873 4139739 2410368 4070588  2542439  4108861  1875086  1926050 4074329  4124582
          131072      64  866614 1877531  6576985  6601468 6061401 1898985 6323116  4476335  6195771  1844082  1760346 6552293  6587546
          131072     128  880298 1894894  6524919  6547377 6235335 2181226 6400263  4692198  6323116  1848348  1848740 6529724  6531663
          131072     256  918946 2016432  6405036  6395647 6248943 2103138 6481302  4519130  6313966  1854990  1914606 6395349  6391260
          131072     512  881267 1994189  6583523  6640220 6548391 2102334 6522674  4490595  6612107  1754100  1876179 6625495  6627492
          131072    1024  899756 1926650  6789472  6803335 6749378 2217393 6964505  4492907  6758007  1586153  1678967 6772409  6754187
          131072    2048  952550 2009967  6749627  6794422 6662834 1996739 6937173  4559950  6820977  1550338  1524449 6735073  6762912
          131072    4096  915805 2018913  6698310  6784277 6775080 2147107 6688775  4535497  6813200  1394962  1523895 6659121  6724035
          131072    8192  876947 2063215  6086432  6316432 6218970 2352834 6061936  3804806  7458279  1441476  1433515 5986942  6218126
          131072   16384  899428 1843254  4082613  4097004 4070040 1906195 4046821  2589489  4099449  1500192  1472274 4051055  4075108
          262144      64  778559  951935  6583081  6605942 6018264  992939 6081645  4488758  6145104   931417   937443 6581387  6597301
          262144     128  764011  744557  6562297  6592317 6265565  858432 6385796  4739278  6314140  1041010   932681 6587380  6594136
          262144     256  782716  885759  6396235  6421150 6241522  941937 6339478  4544566  6260892   896920  1000434 6407977  6402194
          262144     512  831311  871028  6622813  6639410 6545420 1036953 6604593  4504039  6539542   959376   919113 6619783  6641455
          262144    1024  800633  902664  6767982  6789170 6708765  890804 6779166  4483853  6685310   992758   968447 6754553  6773027
          262144    2048  829490  968700  6741342  6786362 6746223  933751 6831437  4524724  6732673   913778   991414 6734941  6764318
          262144    4096  757271  946980  6700343  6776533 6687546 1018106 6754055  4552997  6704796   940029   901721 6684985  6746554
          262144    8192  776900  955921  6080938  6261213 6212533  904986 6070397  3937630  6105453   964807   976461 6093982  6209446
          262144   16384  759681  948844  4038954  4047920 4047428  993191 4027222  2545337  4060972   912791   974448 4028964  4041121
          524288      64  430670  698197  6548282  6568467 5918069  681229 6062962  4542471  5928248   717215   690583 6517984  6554489
          524288     128  656989  674468  6464619  6485745 6098000  715937 6204222  4656532  6129223   693149   695965 6463593  6486223
          524288     256  671175  670940  6364888  6373780 6174260  709222 6187741  4513457  6174641   682729   683778 6358171  6357711
          524288     512  677197  682542  6568624  6599535 6483508  715915 6497320  4385986  6482055   699680   690995 6559083  6585621
          524288    1024  664744  623192  6716732  6736402 6668479  723701 6646992  4405564  6663791   702665   718363 6715706  6718538
          524288    2048  671158  707258  6689149  6726306 6679762  754971 6678991  4485003  6686851   717312   698012 6696401  6713102
          524288    4096  700163  713992  6655159  6718025 6682137  731962 6634879  4487840  6689393   735532   683005 6657618  6672364
          524288    8192  687234  730086  6069974  6162356 6118428  734979 6015923  3642758  6087955   734806   658582 6060840  6096377
          524288   16384  688181  711527  4008772  4020521 4010497  762939 4009203  2376421  4003480   723021   690789 4008100  4013506
         1048576      64  359151  629545   343209   333708  231882  602977  323913  4431496   493498   635073   630607  370486   360776
         1048576     128  621786  628685   337945   338761  400674  627906  436072  4671403   606610   631277   623113  454394   447153
         1048576     256  603638  626387   338595   343948  514134  625755  608102  4513576   648743   618492   622703  490836   470640
         1048576     512  613245  617112   343413   343788  609416  633022  625882  4444550   716328   614361   633789  504797   488547
         1048576    1024  611281  625942   327212   345387  643471  645903  674965  4517095   748895   633369   630049  552307   539193
         1048576    2048  627481  633740   335176   339846  644050  641538  710568  4556372   804380   622312   629928  545524   536641
         1048576    4096  624134  617113   342799   345215  709675  628222  801281  4590863   825092   622408   615335  547461   550418
         1048576    8192  606103  610624   343549   341484  689503  624020  855235  3942637   914493   601613   627763  558085   561091
         1048576   16384  605350  599480   344552   343923  678012  618499  773473  2517445   913384   625727   609549  531304   550033
         2097152      64  303953  584251   340343   340972  126579  535437  129784  4502152   309398   537222   593551  318851   329357
         2097152     128  575303  576348   335303   344125  184820  569700  207435  4701483   361454   586624   587535  354330   357790
         2097152     256  574755  577938   335872   335167  249255  587711  273680  4522971   349683   580671   588526  381124   382165
         2097152     512  582512  582174   342652   338243  279802  589662  303447  4472950   372677   582554   582222  388755   396329
         2097152    1024  584232  578475   341790   341620  304019  579075  325816  4533599   375895   589497   577372  398162   399328
         2097152    2048  577297  586039   340624   342739  331059  589002  353825  4564086   385747   584014   588740  416527   397991
         2097152    4096  571985  590530   346770   332996  346279  582530  385437  4596224   401945   591400   584241  417139   412539
         2097152    8192  581900  589429   340216   345189  358627  591445  399140  3988421   417024   590434   588085  405250   411072
         2097152   16384  583193  588479   342149   342634  363783  583411  398422  2599435   404807   577357   585747  403303   422518

iozone test complete.
Excel output is below:

"Writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   520419  703068  809014  852702  877797 
"128"   606082  800337  934004  1024942  1074159  992724 
"256"   632056  834424  999940  1108314  1168627  1185399  1108314 
"512"   643189  881269  1040545  1158418  1221684  1251589  1264113  1171691 
"1024"   655939  878171  1037480  1158358  1238168  1251882  1286378  1307923  1256644 
"2048"   667759  893128  1061690  1185831  1261036  1267175  1306890  1320552  1311078  1216221 
"4096"   662042  900044  1073620  1194140  1259539  1263801  1308164  1327265  1328189  1311559  1211487 
"8192"   653055  864421  1027325  1156862  1218136  1254884  1266167  1273818  1273441  1254517  1210753  1152477 
"16384"   643592  819857  962514  1059981  1123660  1150813  1175077  1183475  1181949  1154623  1152744  1101082  1085241 
"32768"   0  0  0  0  1051537  1082991  1101257  1115125  1122502  1129819  1124237  1110440  1075095 
"65536"   0  0  0  0  1043022  1069244  1091396  1105699  1118841  1116265  1119716  1097940  1071378 
"131072"   0  0  0  0  866614  880298  918946  881267  899756  952550  915805  876947  899428 
"262144"   0  0  0  0  778559  764011  782716  831311  800633  829490  757271  776900  759681 
"524288"   0  0  0  0  430670  656989  671175  677197  664744  671158  700163  687234  688181 
"1048576"   0  0  0  0  359151  621786  603638  613245  611281  627481  624134  606103  605350 
"2097152"   0  0  0  0  303953  575303  574755  582512  584232  577297  571985  581900  583193 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1279447  1780008  2203800  2467108  2689580 
"128"   1346196  1905110  2132084  2784517  2920861  3053774 
"256"   1384034  1981783  2458168  2911402  3159869  3236056  3236056 
"512"   1319250  1992458  2509312  2958758  3239989  3325278  3325278  3372274 
"1024"   1406431  2015654  2565989  3037876  3301774  3425544  3411938  3447541  3518141 
"2048"   1384623  2039489  2589040  3080148  3379461  3489282  3368858  3494960  3549844  3592903 
"4096"   1416335  2056285  2594046  3122019  3425146  3491981  3522048  3512686  3589754  3611639  3565171 
"8192"   1389686  2003505  2525373  2980079  3280853  3360100  3341150  3349292  3356162  3294063  3178865  2784463 
"16384"   1238014  1703979  2071061  2598108  2797818  2905955  2895669  2885941  2910632  2765281  2637092  2295331  2236102 
"32768"   0  0  0  0  2263904  2330903  2362679  2406405  2426886  2446978  2429417  2368297  2234423 
"65536"   0  0  0  0  2235128  2299582  2349809  2391473  2420641  2431841  2432035  2371910  2224420 
"131072"   0  0  0  0  1877531  1894894  2016432  1994189  1926650  2009967  2018913  2063215  1843254 
"262144"   0  0  0  0  951935  744557  885759  871028  902664  968700  946980  955921  948844 
"524288"   0  0  0  0  698197  674468  670940  682542  623192  707258  713992  730086  711527 
"1048576"   0  0  0  0  629545  628685  626387  617112  625942  633740  617113  610624  599480 
"2097152"   0  0  0  0  584251  576348  577938  582174  578475  586039  590530  589429  588479 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2801873  4988978  6421025  7940539  9006179 
"128"   3199360  4934216  6727225  8414153  9795896  9977956 
"256"   3197509  5022044  6398720  8271916  9192546  9778562  9434868 
"512"   3163620  4973263  6395018  8109658  9510316  9681823  9510316  9681823 
"1024"   3170172  5018624  6441107  8183918  9402175  9655828  9485232  9655828  9832672 
"2048"   3180508  5006356  6459541  8292998  9472740  9621281  9525260  9752360  9898453  9841749 
"4096"   3146031  4934183  6358661  8077780  9614850  9593374  9571993  9773474  9868918  9868918  9801354 
"8192"   3223903  4847725  6340832  7915520  9153307  9153307  9143564  9309549  9416708  9296954  9080735  8291831 
"16384"   2791567  4192306  5304145  7192137  8154866  8102942  7896243  8111550  8063011  7278213  7560891  6635840  4481274 
"32768"   0  0  0  0  6474477  6465644  6345638  6676394  6875108  6852484  6730009  6168768  4238436 
"65536"   0  0  0  0  6555512  6458626  6380074  6614510  6743847  6741035  6678471  6060211  4142359 
"131072"   0  0  0  0  6576985  6524919  6405036  6583523  6789472  6749627  6698310  6086432  4082613 
"262144"   0  0  0  0  6583081  6562297  6396235  6622813  6767982  6741342  6700343  6080938  4038954 
"524288"   0  0  0  0  6548282  6464619  6364888  6568624  6716732  6689149  6655159  6069974  4008772 
"1048576"   0  0  0  0  343209  337945  338595  343413  327212  335176  342799  343549  344552 
"2097152"   0  0  0  0  340343  335303  335872  342652  341790  340624  346770  340216  342149 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3363612  5283570  7100397  9006179  10821524 
"128"   3380677  5325799  7082197  9129573  10567140  10779307 
"256"   3245838  5217259  6595234  8815202  10245071  10245071  9868433 
"512"   3158966  5019764  6491676  8394979  9681823  9638369  9638369  9681823 
"1024"   3179559  5048117  6364746  8391792  9485232  9743447  9569770  9485232  9832672 
"2048"   3180508  5044577  6225466  8398403  9525260  9653719  9610516  9610516  9841749  9708272 
"4096"   3196965  5075585  6565206  8447153  9679859  9636422  9636422  9818158  9588020  9846293  9868918 
"8192"   3319202  4976927  6450345  8376734  9660279  9592853  9592853  9798016  9919649  9834473  9750747  8488485 
"16384"   2944177  4478938  5718614  7393320  8363283  8359214  8372454  8480948  8528311  8155834  7950141  7120594  4544696 
"32768"   0  0  0  0  6664415  6670885  6440195  6749509  6832386  6933375  6897189  6235376  4282814 
"65536"   0  0  0  0  6571340  6536649  6416263  6653415  6790662  6804615  6818794  6409531  4152873 
"131072"   0  0  0  0  6601468  6547377  6395647  6640220  6803335  6794422  6784277  6316432  4097004 
"262144"   0  0  0  0  6605942  6592317  6421150  6639410  6789170  6786362  6776533  6261213  4047920 
"524288"   0  0  0  0  6568467  6485745  6373780  6599535  6736402  6726306  6718025  6162356  4020521 
"1048576"   0  0  0  0  333708  338761  343948  343788  345387  339846  345215  341484  343923 
"2097152"   0  0  0  0  340972  344125  335167  338243  341620  342739  332996  345189  342634 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  3738358  5283570  7940539  7940539 
"128"   2248149  3759450  5325799  7176872  8548124  9129573 
"256"   2228578  3770085  5455847  7314033  8888172  8815202  9192546 
"512"   2158696  3710197  5278892  7211022  8665997  8992598  9304292  9510316 
"1024"   2173780  3680961  5277632  7208671  8680108  9142007  9320560  9569770  9765601 
"2048"   2120026  3723735  5264067  7262337  8713618  9179186  9359208  9610516  9853037  9796850 
"4096"   2152378  3703511  5095153  7274040  8480511  9183139  9042961  9679859  9846293  9868918  9846293 
"8192"   2226120  3698251  5278962  7320230  8696894  8992799  9427042  9706673  9682056  9625100  9638600  8291831 
"16384"   2100754  3572662  5097957  6948516  8432038  8696680  8673628  8997280  9052988  8855824  7903509  5931862  4593300 
"32768"   0  0  0  0  6534193  6668296  6733966  6813756  7146812  6823566  6971710  6122600  4244457 
"65536"   0  0  0  0  6163485  6286975  6291291  6621042  6768757  6812372  6815919  6195436  4139739 
"131072"   0  0  0  0  6061401  6235335  6248943  6548391  6749378  6662834  6775080  6218970  4070040 
"262144"   0  0  0  0  6018264  6265565  6241522  6545420  6708765  6746223  6687546  6212533  4047428 
"524288"   0  0  0  0  5918069  6098000  6174260  6483508  6668479  6679762  6682137  6118428  4010497 
"1048576"   0  0  0  0  231882  400674  514134  609416  643471  644050  709675  689503  678012 
"2097152"   0  0  0  0  126579  184820  249255  279802  304019  331059  346279  358627  363783 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1232453  1879725  2561267  3057153  3588436 
"128"   1254941  1827299  2608629  3199360  3657016  3759450 
"256"   1241598  1911233  2607399  3245838  3654598  3810220  3823789 
"512"   1236455  1917728  2584820  3244885  3684733  3822466  3822466  3877684 
"1024"   1214706  1893052  2604895  3249318  3518141  3863055  3877004  3908759  3966517 
"2048"   1239027  1880538  2605532  3282603  3723735  3899542  3908414  3931669  3850597  4031308 
"4096"   1234469  1910613  2576153  3205315  3717133  3945943  3945943  3957760  4019805  4052041  3980686 
"8192"   1219779  1892388  2570527  3182693  3738897  3925120  3899284  3908154  4000060  4021596  3884297  3475663 
"16384"   1139271  1715807  2269257  2892135  3323987  3474751  3521221  3521943  3497031  3363522  3075686  2613424  2458234 
"32768"   0  0  0  0  2445889  2537796  2447762  2637892  2657581  2644083  2644032  2602527  2406025 
"65536"   0  0  0  0  2390870  2482711  2547552  2598585  2502921  2656086  2660714  2602793  2410368 
"131072"   0  0  0  0  1898985  2181226  2103138  2102334  2217393  1996739  2147107  2352834  1906195 
"262144"   0  0  0  0  992939  858432  941937  1036953  890804  933751  1018106  904986  993191 
"524288"   0  0  0  0  681229  715937  709222  715915  723701  754971  731962  734979  762939 
"1048576"   0  0  0  0  602977  627906  625755  633022  645903  641538  628222  624020  618499 
"2097152"   0  0  0  0  535437  569700  587711  589662  579075  589002  582530  591445  583411 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1879725  3057153  4274062  5283570  5860307 
"128"   2027414  3380677  4596273  5784891  6727225  7082197 
"256"   2097948  3465855  4840911  6398720  7791708  8024634  8271916 
"512"   2116152  3177664  4973263  6652558  8018812  8394979  8562340  8808176 
